Type;Post URL;Content;Timestamp;Media URL;Impressions (Organic);Impressions (Paid);Reach (Organic);Reach (Paid);Replies;Taps Back;Taps Forward;Exits
"VIDEO";"https://instagram.com/stories/tv_publica/3068062536906642547";"@JULIPRESUTTO";2023-03-27 15:59;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/714097E31C9BDEB4A9235FD0B3631DBF_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=747261536840311_3717472848&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzcxNDA5N0UzMUM5QkRFQjRBOTIzNUZEMEIzNjMxREJGX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQlBTTGhSQVcwa0ExR2dNQUFQSDU0S0pLc2NaYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaSqpearZrsPxUCKAJDMywXQBVrhR64UewYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAeJlv8auvzsbqi9MoMRZ04anSUH5Ibt6BtHHqNHfB3mQ&oe=6423CB50&_nc_sid=ea0b6e&_nc_rid=91bc2c2a2a";1757;;1757;;0;23;1641;82
"VIDEO";"https://instagram.com/stories/tv_publica/3068046631988512423";;2023-03-27 15:27;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/5A4E8C378B48972E187033C1A389BD8A_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=1489278131475659_223126667&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzVBNEU4QzM3OEI0ODk3MkUxODcwMzNDMUEzODlCRDhBX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTy1pSEJST0FpSWZPSDRBQUxBLWJiWHJCMUJCYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbm6IiQhKr3QBUCKAJDMywXQDpYk3S8an8YEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfCgVLipWCtgHWHeUuwHzSdHq1KUi-3xu2hS1Lf3JtrTMA&oe=6424168C&_nc_sid=ea0b6e&_nc_rid=6dad58ec1a";2025;;2011;;0;5;1605;257
"VIDEO";"https://instagram.com/stories/tv_publica/3065909597886822163";;2023-03-24 20:41;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/A9402A2A6FB4364FBFFFF4FCB946DBB6_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=107&vs=921062249020850_4131238143&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0E5NDAyQTJBNkZCNDM2NEZCRkZGRjRGQ0I5NDZEQkI2X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTENVamhNR0tZTmJVREVFQUFqTGJ5bGd2M1ZtYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa%2Brdjoyc%2FxPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBDZEB00n_pYFBsvZhIgmKd_jewjjzeA-6yVQx8qOrRMg&oe=64201945&_nc_sid=ea0b6e&_nc_rid=2c6008d4a4";1236;;1194;;0;20;904;252
"VIDEO";"https://instagram.com/stories/tv_publica/3065844948520873330";;2023-03-24 18:33;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/7C4EE20D8E46A718344BE4DFE98FB7A7_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=875388526878756_395205709&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzdDNEVFMjBEOEU0NkE3MTgzNDRCRTRERkU5OEZCN0E3X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHUHlDclJPNnpIZGJpQ29GQUZPd3BITHlVMEFqYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaKoK6%2B8b%2BBQBUCKAJDMywXQCrTdLxqfvoYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDCj27X3_v97ev6hw383M49DllRmODhCCbKvQZlJO288A&oe=642010D4&_nc_sid=ea0b6e&_nc_rid=0fe22dcb10";1225;;1202;;0;50;1074;115
"VIDEO";"https://instagram.com/stories/tv_publica/3065909597886822163";;2023-03-24 15:41;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/A9402A2A6FB4364FBFFFF4FCB946DBB6_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=107&vs=921062249020850_4131238143&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0E5NDAyQTJBNkZCNDM2NEZCRkZGRjRGQ0I5NDZEQkI2X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTENVamhNR0tZTmJVREVFQUFqTGJ5bGd2M1ZtYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa%2Brdjoyc%2FxPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBDZEB00n_pYFBsvZhIgmKd_jewjjzeA-6yVQx8qOrRMg&oe=64201945&_nc_sid=ea0b6e&_nc_rid=2c6008d4a4";1236;;1194;;0;20;904;252
"VIDEO";"https://instagram.com/stories/tv_publica/3065727063085404969";;2023-03-24 14:29;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/3548C64503A92904E9362C59D422A5BC_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=736243344620761_23074981&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzM1NDhDNjQ1MDNBOTI5MDRFOTM2MkM1OUQ0MjJBNUJDX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRWJHaGhPOXU3akQ4c29MQUstZzQ3N3c2MFJSYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaY39%2BKu6e7PxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDKjdcspz7apnNtTEug-DvWi29y08xQk94eKkjx5WdBDg&oe=642014EF&_nc_sid=ea0b6e&_nc_rid=8431b613a7";1223;;1182;;2;83;1147;117
"VIDEO";"https://instagram.com/stories/tv_publica/3065720621968186120";"@rusherking @gabrielaradice";2023-03-24 14:26;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/A3410501363F273C636903638C3B5E82_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=1740445303038005_2674771161&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0EzNDEwNTAxMzYzRjI3M0M2MzY5MDM2MzhDM0I1RTgyX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTDBsSFJUVHVaNXRXdm9CQUc2VHJLY1RMTzhwYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaswN%2B22eHrPxUCKAJDMywXQCgXCj1wo9cYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfC8lg0zq_ahK-So-TeBm7J1jSZvSYy4Pwue9t8k3qbUuw&oe=641FC331&_nc_sid=ea0b6e&_nc_rid=036762058e";1312;;1266;;1;52;1239;69
"VIDEO";"https://instagram.com/stories/tv_publica/3065844948520873330";;2023-03-24 13:33;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/7C4EE20D8E46A718344BE4DFE98FB7A7_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=875388526878756_395205709&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzdDNEVFMjBEOEU0NkE3MTgzNDRCRTRERkU5OEZCN0E3X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHUHlDclJPNnpIZGJpQ29GQUZPd3BITHlVMEFqYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaKoK6%2B8b%2BBQBUCKAJDMywXQCrTdLxqfvoYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDCj27X3_v97ev6hw383M49DllRmODhCCbKvQZlJO288A&oe=642010D4&_nc_sid=ea0b6e&_nc_rid=0fe22dcb10";1225;;1202;;0;50;1074;115
"VIDEO";"https://instagram.com/stories/tv_publica/3065648573489124233";;2023-03-24 12:03;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/8D416B0ECB1336876258AEEEC7461386_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=197498369583810_2193015527&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzhENDE2QjBFQ0IxMzM2ODc2MjU4QUVFRUM3NDYxMzg2X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSWNScWhOTWxiUVZTMFVEQUMxQ2RDY0pSZDE3YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbC1ba3t4TfPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBXiTgP7YDgHiZF5WimX_nsPbsIk6uI6Jc_9XbgioFqjw&oe=64200D17&_nc_sid=ea0b6e&_nc_rid=c823159bfe";1324;;1292;;0;25;1242;89
"VIDEO";"https://instagram.com/stories/tv_publica/3065648322367816387";;2023-03-24 12:02;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/C040C0B9D8C6EAA97F1373B63D0BD2B3_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=748549203380806_2882467911&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0MwNDBDMEI5RDhDNkVBQTk3RjEzNzNCNjNEMEJEMkIzX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHR1pRaXhOMWFVaTNrVllWQVB2VHpfZTZQOXczYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbcq%2FDLp8H%2BPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAIipJ_himRVs2HBkwFoSBDBkz0_uATQph6dwH-X8O52Q&oe=641FFA8D&_nc_sid=ea0b6e&_nc_rid=9331f4ef68";1352;;1312;;0;28;1296;48
"VIDEO";"https://instagram.com/stories/tv_publica/3065641310095636283";"@marlenewayar";2023-03-24 11:48;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/344CFBF7C2EDDD680961CC18C4D81984_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=101&vs=604450877901982_3925432909&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzM0NENGQkY3QzJFRERENjgwOTYxQ0MxOEM0RDgxOTg0X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSFMzLXhOdUY4dDhlVjRFQUw0XzBoTXpNZnNmYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa065SDv5bvPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfABXl8V17WCZdOSNpCicoxtk8YpBvulOTl-jOci5Kdjlg&oe=642030BE&_nc_sid=ea0b6e&_nc_rid=60907e58ff";1393;;1355;;0;42;1281;67
"VIDEO";"https://instagram.com/stories/tv_publica/3065613201707238851";"@elcoppa @h.i.j.o.s._capital";2023-03-24 10:53;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/DB4C0A638932C943D22CBD63D9E651B8_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=106&vs=558500986377661_1846906109&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0RCNEMwQTYzODkzMkM5NDNEMjJDQkQ2M0Q5RTY1MUI4X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHUGwxSUJUVm9SQnpqeWNNQU5HMDRyMGFNQnA3YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbc0brbseH9PxUCKAJDMywXQEasKPXCj1wYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDFp3ueaYbi1DY0Mp90WT4ylKWEZHAKR0pLS4a0hB1QxA&oe=6420054C&_nc_sid=ea0b6e&_nc_rid=6222fd0e45";1437;;1390;;1;57;1350;77
"VIDEO";"https://instagram.com/stories/tv_publica/3065612886840817650";;2023-03-24 10:49;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/074C2444DB2E432FE6BFBFCAD7DA71AD_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=111&vs=123509484000433_99462538&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzA3NEMyNDQ0REIyRTQzMkZFNkJGQkZDQUQ3REE3MUFEX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQ2d4SUJRdGUyemVGbnNWQU1SRmNDX0cxY3hyYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACawsNGz3ZvoPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfC10dFZ7ygR1gX7bZPB4qXEw4NCnoxnpOLU9Yi7LnLENA&oe=641FBC46&_nc_sid=ea0b6e&_nc_rid=9e95806be4";1458;;1410;;1;47;1351;54
"VIDEO";"https://instagram.com/stories/tv_publica/3065604925263362684";"@sol_despeinada";2023-03-24 10:36;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/7D4B5F3F2E4881F823B6FC846A7308A2_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=100&vs=2411488162348985_4227046943&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzdENEI1RjNGMkU0ODgxRjgyM0I2RkM4NDZBNzMwOEEyX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSldOSFJSbjAtM0xMUmNDQUhTNndZeld1WFoxYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb0nc35sKrAQBUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfChfd69lgFUMjSP_jpcGBsHArbq60FUKCvZTYYC7Q9FgA&oe=641FED1F&_nc_sid=ea0b6e&_nc_rid=68c0659745";1528;;1487;;0;55;1420;119
"VIDEO";"https://instagram.com/stories/tv_publica/3065598920680909529";"@tec.ciencia.ar @leylabecha @nietesorg";2023-03-24 10:24;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/9A4E4569D24A398D0063F257B166409C_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=107&vs=1373736270126177_1866677642&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzlBNEU0NTY5RDI0QTM5OEQwMDYzRjI1N0IxNjY0MDlDX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHUGxpRXhSdjhTSV9OSzBFQUlZSWJzaDBrTGtiYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACayy4bl7a7wPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDov5I4CCg92AUw2OFQR90BHDt7fY39nNmY7joPk7iHpw&oe=641FCC61&_nc_sid=ea0b6e&_nc_rid=56967dc6c3";1568;;1537;;0;70;1465;72
"VIDEO";"https://instagram.com/stories/tv_publica/3065584701797308289";;2023-03-24 09:56;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/8847AA1D94BCAA0A99B1A25DF5087E99_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=104&vs=1024233155220024_3581109823&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzg4NDdBQTFEOTRCQ0FBMEE5OUIxQTI1REY1MDg3RTk5X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTTFpZ2hORFM2YTE0bzhDQUxqR0o5Vld0akU2YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACay8o%2FjrOHLPxUCKAJDMywXQDeF41P3ztkYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfA3r-y3oS2f0I7wVYvn9ygX3yjieSTvl00DAX5fjGKFbA&oe=641FE8F8&_nc_sid=ea0b6e&_nc_rid=3adbf47fd4";1648;;1626;;1;96;1585;77
;;;2023-03-24 09:54;;1879;;1818;;0;132;1701;132
"VIDEO";"https://instagram.com/stories/tv_publica/3065727063085404969";;2023-03-24 09:29;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/3548C64503A92904E9362C59D422A5BC_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=736243344620761_23074981&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzM1NDhDNjQ1MDNBOTI5MDRFOTM2MkM1OUQ0MjJBNUJDX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRWJHaGhPOXU3akQ4c29MQUstZzQ3N3c2MFJSYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaY39%2BKu6e7PxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDKjdcspz7apnNtTEug-DvWi29y08xQk94eKkjx5WdBDg&oe=642014EF&_nc_sid=ea0b6e&_nc_rid=8431b613a7";1223;;1182;;2;83;1147;117
"VIDEO";"https://instagram.com/stories/tv_publica/3065720621968186120";"@rusherking @gabrielaradice";2023-03-24 09:26;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/A3410501363F273C636903638C3B5E82_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=1740445303038005_2674771161&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0EzNDEwNTAxMzYzRjI3M0M2MzY5MDM2MzhDM0I1RTgyX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTDBsSFJUVHVaNXRXdm9CQUc2VHJLY1RMTzhwYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaswN%2B22eHrPxUCKAJDMywXQCgXCj1wo9cYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfC8lg0zq_ahK-So-TeBm7J1jSZvSYy4Pwue9t8k3qbUuw&oe=641FC331&_nc_sid=ea0b6e&_nc_rid=036762058e";1312;;1266;;1;52;1239;69
"VIDEO";"https://instagram.com/stories/tv_publica/3065584196417227652";"@leylabecha @sol_despeinada @tec.ciencia.ar";2023-03-24 08:57;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/92403B0DCE71EBD0B367906BBA7B4AA5_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=1553316238484611_3003258083&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzkyNDAzQjBEQ0U3MUVCRDBCMzY3OTA2QkJBN0I0QUE1X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRWllSXhTLXZUZzhTNndDQUd6eHhFZWVfSEV3YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaYofTI5difQBUCKAJDMywXQCGYEGJN0vIYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfD97bgm0LYUVxVWgebOsSNr-GleRxyKSnhRyvTxd75AxA&oe=642036F1&_nc_sid=ea0b6e&_nc_rid=ba460006a1";1641;;1610;;0;103;1604;73
"VIDEO";"https://instagram.com/stories/tv_publica/3065648573489124233";;2023-03-24 07:03;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/8D416B0ECB1336876258AEEEC7461386_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=197498369583810_2193015527&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzhENDE2QjBFQ0IxMzM2ODc2MjU4QUVFRUM3NDYxMzg2X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSWNScWhOTWxiUVZTMFVEQUMxQ2RDY0pSZDE3YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbC1ba3t4TfPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBXiTgP7YDgHiZF5WimX_nsPbsIk6uI6Jc_9XbgioFqjw&oe=64200D17&_nc_sid=ea0b6e&_nc_rid=c823159bfe";1324;;1292;;0;25;1242;89
"VIDEO";"https://instagram.com/stories/tv_publica/3065648322367816387";;2023-03-24 07:02;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/C040C0B9D8C6EAA97F1373B63D0BD2B3_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=103&vs=748549203380806_2882467911&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0MwNDBDMEI5RDhDNkVBQTk3RjEzNzNCNjNEMEJEMkIzX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHR1pRaXhOMWFVaTNrVllWQVB2VHpfZTZQOXczYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbcq%2FDLp8H%2BPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAIipJ_himRVs2HBkwFoSBDBkz0_uATQph6dwH-X8O52Q&oe=641FFA8D&_nc_sid=ea0b6e&_nc_rid=9331f4ef68";1352;;1312;;0;28;1296;48
"VIDEO";"https://instagram.com/stories/tv_publica/3065641310095636283";"@marlenewayar";2023-03-24 06:48;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/344CFBF7C2EDDD680961CC18C4D81984_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=101&vs=604450877901982_3925432909&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzM0NENGQkY3QzJFRERENjgwOTYxQ0MxOEM0RDgxOTg0X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSFMzLXhOdUY4dDhlVjRFQUw0XzBoTXpNZnNmYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa065SDv5bvPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfABXl8V17WCZdOSNpCicoxtk8YpBvulOTl-jOci5Kdjlg&oe=642030BE&_nc_sid=ea0b6e&_nc_rid=60907e58ff";1393;;1355;;0;42;1281;67
