Id;URL;Text;Timestamp;Impressions (Organic);Impressions (Paid);Favorites (Organic);Favorites (Paid);Retweets (Organic);Retweets (Paid);Replies (Organic);Replies (Paid);Quotes;Link Clicks (Organic);Link Clicks (Paid);Profile Clicks (Organic);Profile Clicks (Paid);Engagement;Video views (Organic);Video views (Paid)
"1639295857575985157";"https://twitter.com/a/status/1639295857575985157";"Protestas sin tregua en Francia. Tras el decreto de Emmanuel Macron que aprueba la resistida reforma jubilatoria, los manifestantes tomaron las calles de las principales ciudades.

Más información en https://t.co/fnEKkuadQ9 https://t.co/V8OjcmU7Ti";2023-03-24 11:59;"3649";"0";"5";"0";"3";"0";;;;;;;;"2.19";"717";"0"
"1639290792454832131";"https://twitter.com/a/status/1639290792454832131";"Entre emoción, alegría y lágrimas se desarrolló la fiesta de los campeones ⭐️ La Scaloneta 🇦🇷 venció 2-0 a Panamá y cerró una jornada histórica junto a la hinchada.

Más información en https://t.co/fnEKkuadQ9 https://t.co/IZOvZ1FTyp";2023-03-24 11:39;"3852";"0";"19";"0";"2";"0";"1";"0";;;;;;"5.71";"845";"0"
"1639290330724941825";"https://twitter.com/a/status/1639290330724941825";"Se está llevando a cabo la marcha desde la Ex Esma hasta la Plaza de Mayo. Desde allí, el ministro del Interior, @wadodecorrido, afirmó que: ""Hay que reivindicar esta Argentina con memoria, verdad y justicia"".

Más información en https://t.co/fnEKkuadQ9 https://t.co/f5UoBZBo9V";2023-03-24 11:37;"3915";"0";"11";"0";"4";"0";"1";"0";;"3";"0";"6";"0";"6.39";"1757";"0"
"1639289951337496578";"https://twitter.com/a/status/1639289951337496578";"Manuel Gonçalves Granada es uno de los nietos restituido por @abuelasdifusion. Desde la Plaza de Mayo, epicentro del reclamo colectivo por la Memoria, la Verdad y la Justicia, conversamos con él.

#NuncaMás @Pcoppa https://t.co/hMIFNcHNZQ";2023-03-24 11:35;"4018";"0";"14";"0";"4";"0";"1";"0";;;;;;"4.73";"996";"0"
"1639288974119149570";"https://twitter.com/a/status/1639288974119149570";"Lucas Bernacchini, estudiante secundario de la escuela de Cerámica Nro 1, cuenta cuáles son los alcances del programa ""Jóvenes y Memoria"".

Sumate al stream con @sol__despeinada y @nofuituitera en https://t.co/7yH5mijeZ5 #NuncaMás https://t.co/VWpmwQxcvH";2023-03-24 11:32;"9249";"0";"16";"0";"2";"0";;;;"2";"0";"10";"0";"3.24";"1763";"0"
"1639285587508183050";"https://twitter.com/a/status/1639285587508183050";".@soymatiasmaximo presenta ""El Nunca Más de las Locas"", un libro que aborda la persecución, el secuestro, la tortura y el asesinato de homosexuales, lesbianas, travestis y trans. 

Sumate al stream con @sol__despeinada y 
@nofuituitera en https://t.co/7yH5mijeZ5 #NuncaMás https://t.co/8XVMwzczOr";2023-03-24 11:18;"9641";"0";"26";"0";"6";"0";"1";"0";"1";"9";"0";"7";"0";"5.19";"1648";"0"
"1639282956102410243";"https://twitter.com/a/status/1639282956102410243";"La cultura y el teatro al servicio de la Memoria, la Verdad y la Justicia: @sol__despeinada y @nofuituitera conversan al respecto con Andrea Villamayor y Alejandro Viola de @TxIBuenosAires

Sumate al stream en https://t.co/7yH5mijeZ5 #NuncaMás https://t.co/WgU1o1gqiX";2023-03-24 11:08;"16647";"0";"15";"0";"3";"0";"13";"0";"6";"4";"0";"17";"0";"3.48";"3600";"0"
"1639281770032947201";"https://twitter.com/a/status/1639281770032947201";"El 24 de Marzo a través de la mirada de @marlenewayar ¿Qué significa esta fecha para ella?

Sumate al stream con @sol__despeinada y @nofuituitera en https://t.co/7yH5mijeZ5 #NuncaMás https://t.co/VbNV5qAV27";2023-03-24 11:03;"9937";"0";"16";"0";"3";"0";"6";"0";"1";"2";"0";"20";"0";"4.83";"1817";"0"
"1639281103021195264";"https://twitter.com/a/status/1639281103021195264";".@marlenewayar: ""Hay cosas intangibles que esta sociedad tiene que reconocer y reparar"" 

Sumate al stream con @sol__despeinada y @nofuituitera en https://t.co/7yH5mijeZ5 #NuncaMás https://t.co/CfR8uarnQj";2023-03-24 11:00;"10224";"0";"21";"0";"6";"0";;;"2";"5";"0";"14";"0";"4.69";"1684";"0"
"1639277155757481985";"https://twitter.com/a/status/1639277155757481985";"El Banco Nacional de Datos Genéticos está trabajando para desarrollar técnicas que permitan identificar a bisnietos y bisnietas de desaparecidos.

Sumate al stream con @sol__despeinada y @nofuituitera en https://t.co/7yH5mijeZ5 #NuncaMás https://t.co/adVG5SmMWj";2023-03-24 10:45;"11060";"0";"44";"0";"9";"0";;;"2";"4";"0";"16";"0";"6.78";"3219";"0"
"1639276372194467840";"https://twitter.com/a/status/1639276372194467840";"Lucas López Asenjo es hijo de Jorge Alberto Asenjo, un militante del PRT y periodista que fue desaparecido durante la última dictadura cívico militar. 

Desde Plaza de Mayo, @Pcoppa conversa con Lucas.  Sumate al stream en https://t.co/7yH5mijeZ5 #NuncaMás https://t.co/rBoBUFzFkj";2023-03-24 10:41;"4144";"0";"13";"0";"4";"0";"3";"0";"1";"1";"0";"3";"0";"6.03";"1172";"0"
"1639265741592567808";"https://twitter.com/a/status/1639265741592567808";"¿Cómo y por qué surge @nietesorg? Ana Ríos Brandana y Ana Tauil, militantes de esta organización, nos lo cuentan en https://t.co/fnEKkuadQ9 

Sumate al stream con @sol__despeinada y @nofuituitera en https://t.co/7yH5mijeZ5 #NuncaMás https://t.co/02iLurN7Cf";2023-03-24 09:59;"10017";"0";"21";"0";"5";"0";;;;"6";"0";"17";"0";"4.89";"2262";"0"
"1639264188349464582";"https://twitter.com/a/status/1639264188349464582";"Derecho a la Identidad: @MHerreraPinero, Directora del Banco Nacional De Datos Genéticos, conversa al respecto con @sol__despeinada y @nofuituitera en https://t.co/7yH5mijeZ5 

#NuncaMás https://t.co/1pUNUXkc2P";2023-03-24 09:53;"9606";"0";"23";"0";"7";"0";;;;"4";"0";"15";"0";"5.1";"1349";"0"
"1639261003761238016";"https://twitter.com/a/status/1639261003761238016";"Nora Cortiñas: ""Los jóvenes son la herencia que dejamos para que sigan levantando las banderas de lucha de los 30.000""

Sumate al stream con @sol__despeinada y @nofuituitera en https://t.co/fnEKkuadQ9 #NuncaMás https://t.co/RzfB5DCfNj";2023-03-24 09:40;"13691";"0";"105";"0";"12";"0";"4";"0";"3";"8";"0";"14";"0";"10.66";"3691";"0"
"1639257448065163268";"https://twitter.com/a/status/1639257448065163268";"En el marco de los 40 años de la democracia y con motivo de la conmemoración de un nuevo aniversario del golpe cívico militar de 1976, @sol__despeinada y @nofuituitera encienden el stream de Tv Pública y @TEC_ar. Sumate en https://t.co/fnEKkuadQ9 https://t.co/5HtyELyy9z";2023-03-24 09:26;"5509";"0";"41";"0";"9";"0";"3";"0";"2";"3";"0";"14";"0";"13.07";"1573";"0"
"1639236843659993091";"https://twitter.com/a/status/1639236843659993091";"A las 10:00 @sol__despeinada y @nofuituitera en un stream especial por el Día de la Memoria. Con Nora Cortiñas, @MHerreraPinero, @nietesorg,
@TxIBuenosAires, @marlenewayar, @soymatiasmaximo, @lareinedespomme, @Felixbruzzone

@TEC_ar
https://t.co/6Pny641uRi";2023-03-24 08:04;"13938";"0";"18";"0";"7";"0";;;"1";"23";"0";"28";"0";"5.52";;
"1639234213789462530";"https://twitter.com/a/status/1639234213789462530";"AHORA | El expresidente de Bolivia, @evoespueblo, dialoga con el equipo periodístico de @nacionalrosario en el marco de la conmemoración del Día de la Memoria por la Verdad y la Justicia.

Mirá https://t.co/fnEKkuadQ9 https://t.co/rCb0XQXCE7";2023-03-24 07:54;"3938";"0";"9";"0";"2";"0";"1";"0";"1";;;"1";"0";"3.56";"965";"0"
"1639218432821305345";"https://twitter.com/a/status/1639218432821305345";"A 40 años de la vuelta a la democracia, el archivo del noticiero de la TV Pública recuperó un material histórico. Se trata de la última ronda de las Madres de Plaza de Mayo, el 8 de diciembre de 1983, a dos días de la asunción de Raúl Alfonsín.

Mirá https://t.co/fnEKkuadQ9 https://t.co/A0ubzMnAn1";2023-03-24 06:51;"11432";"0";"208";"0";"68";"0";"4";"0";"5";"1";"0";"9";"0";"25.8";"3452";"0"
"1639209502233772033";"https://twitter.com/a/status/1639209502233772033";"El Presidente @alferdez participará de la Cumbre Iberoamericana de Jefes y Jefas de Estado y de Gobierno en República Dominicana. La próxima semana se reunirá con su par estadounidense @JoeBiden.

Más información en https://t.co/fnEKkuadQ9 https://t.co/Ho6UXsys9J";2023-03-24 06:16;"3688";"0";"11";"0";"3";"0";"2";"0";;;;"2";"0";"4.88";"810";"0"
"1639205091168206848";"https://twitter.com/a/status/1639205091168206848";"El TOC de Mar del Plata condenó a prisión perpetua a Matías Farías y a 15 años de cárcel a Juan Pablo Offidanise por el femicidio de Lucía Pérez, ocurrido el 8 de octubre de 2016.

Información ampliada en https://t.co/fnEKkuadQ9 https://t.co/l6g8TlGapH";2023-03-24 05:58;"3305";"0";"9";"0";;;;;;"1";"0";;;"3.03";"607";"0"
"1639096001666449408";"https://twitter.com/a/status/1639096001666449408";"¿Qué pensaba la joya cuando estaba caminando a patear el penal en la gran final? Se lo cuenta a @SofiMMartinez en #ZonaMixta. https://t.co/JtSxuB1zlC";2023-03-23 22:45;"8128";"0";"57";"0";"7";"0";"1";"0";;;;"20";"0";"10.46";"2594";"0"
"1639093523206090753";"https://twitter.com/a/status/1639093523206090753";"Leandro Paredes "" Es difícil no pensar cada día que somos campeones del mundo"". https://t.co/SDxMBCrQ10";2023-03-23 22:35;"11916";"0";"185";"0";"11";"0";"2";"0";"2";;;"12";"0";"17.79";"5118";"0"
"1639089275206615040";"https://twitter.com/a/status/1639089275206615040";"En #ZonaMixta habla el diez, el capitán de nuestra selección: Leo Messi. 

@MiguelOsovi y @RochiCuenca te muestran lo que dejó el triunfo de la Selección. https://t.co/gflqmjXr3H";2023-03-23 22:18;"23175";"0";"219";"0";"26";"0";"3";"0";"10";;;"66";"0";"13.98";"9937";"0"
"1639086112164462592";"https://twitter.com/a/status/1639086112164462592";"Messi levantó la copa del mundo en #Argentina, @lakonga sonó en el monumental y la fiesta continua. ¡Que lindo que es ser campeón del mundo! https://t.co/NGc2pnkuKt";2023-03-23 22:05;"11843";"0";"260";"0";"68";"0";"3";"0";"7";;;"35";"0";"31.5";"9639";"0"
"1639084720012001281";"https://twitter.com/a/status/1639084720012001281";"La gente canta ¡la Scaloneta, la Scaloneta! 😘  el técnico se emociona, habla y el monumental es una fiesta de campeones. https://t.co/cwPsLGT42z";2023-03-23 22:00;"43458";"0";"771";"0";"129";"0";"12";"0";"27";;;"357";"0";"29.82";"650267";"0"
"1639083427596054531";"https://twitter.com/a/status/1639083427596054531";"""Hoy es un día nuestro, dónde estamos festejando los campeones, pero no quiero olvidarme de todos los compañeros que estuvieron anteriormente, que también hicieron lo posible por ganar la copa"" en el monumental habló el capitán Leo Messi. https://t.co/fo3GKn7bq5";2023-03-23 21:55;"39494";"0";"999";"0";"201";"0";"9";"0";"46";;;"149";"0";"35.55";"59058";"0"
"1639079943509270530";"https://twitter.com/a/status/1639079943509270530";"""Me encantaría de corazón ir por todas las provincias del país y brindarle el cariño de los jugadores, que los puedan ver cerca, agradecerle de por vida"" aseguró @lioscaloni al referirse a la hinchada Argentina. https://t.co/P2QJhwhrcT";2023-03-23 21:41;"9702";"0";"215";"0";"38";"0";"3";"0";;;;"17";"0";"28.14";"9843";"0"
"1639077136882442249";"https://twitter.com/a/status/1639077136882442249";"Finalizó Argentina 🇦🇷-🇵🇦 Panamá, en minutos comienza #ZonaMixta.  @MiguelOsovi y @RochiCuenca te muestran lo que dejó el triunfo de la Selección.

🔴 Miralo en https://t.co/CkG5NHbnvO https://t.co/AjwevGV8O7";2023-03-23 21:30;"8315";"0";"17";"0";"3";"0";"1";"0";;"11";"0";"21";"0";"6.37";"2195";"0"
"1639076095860285443";"https://twitter.com/a/status/1639076095860285443";"#ARG 🇦🇷 2 - 🇵🇦 0 #PAN | 43 ST | Leo la soltó y la gente lo gritó, de tanto intentar se hizo realidad. 

Mirá el partido EN VIVO en https://t.co/fnEKkuadQ9 #SomosMundiales https://t.co/nPKpl0drjZ";2023-03-23 21:26;"192453";"0";"1312";"0";"358";"0";"33";"0";"154";"70";"0";"897";"0";"14.67";"4046549";"0"
"1639072980490674176";"https://twitter.com/a/status/1639072980490674176";"#ARG 🇦🇷 1 - 🇵🇦 0 #PAN | 32 ST | Thiago Almada se encuentra con el gol y el grito de todo el monumental. 

Mirá el partido EN VIVO en https://t.co/fnEKkuadQ9 #SomosMundiales https://t.co/R1bBuehjtA";2023-03-23 21:13;"39651";"0";"290";"0";"100";"0";"4";"0";"13";"41";"0";"619";"0";"26.91";"696451";"0"
"1639065254498824198";"https://twitter.com/a/status/1639065254498824198";"#ARG 🇦🇷 0 - 🇵🇦 0 #PAN | Comenzó el Segundo tiempo con cambios en ambos equipos.

Mirá el partido EN VIVO en https://t.co/fnEKkuadQ9 #SomosMundiales https://t.co/pVv5EVdtnX";2023-03-23 20:43;"6931";"0";"33";"0";"2";"0";"5";"0";"2";"60";"0";"8";"0";"15.87";"1917";"0"
"1639065140267040769";"https://twitter.com/a/status/1639065140267040769";"Entretiempo soñado con a voz de #Wos cantando ""Arrancarmelo"". 

Mirá el partido EN VIVO en https://t.co/fnEKkuadQ9 #SomosMundiales https://t.co/8xgCgbSXxh";2023-03-23 20:42;"17140";"0";"378";"0";"70";"0";"4";"0";"25";"28";"0";"147";"0";"38.04";"608887";"0"
"1639059268149157888";"https://twitter.com/a/status/1639059268149157888";"#ARG 🇦🇷 0 - 🇵🇦 0 #PAN | 40 PT | #Argentina sigue intentando pero el arco no se abre.

Mirá el partido EN VIVO en https://t.co/fnEKkuadQ9 #SomosMundiales https://t.co/8HjLeFlQIV";2023-03-23 20:19;"6335";"0";"19";"0";"2";"0";"1";"0";;"55";"0";"9";"0";"13.58";"1813";"0"
"1639054406615277568";"https://twitter.com/a/status/1639054406615277568";"#ARG 🇦🇷 0 - 0 🇵🇦 #PAN |  El palo le dijo que no a Messi, un gran tiro libre para #Argentina. 

Mirá el partido EN VIVO en https://t.co/fnEKkuadQ9 #SomosMundiales https://t.co/251ebYgWLj";2023-03-23 19:59;"30646";"0";"50";"0";"13";"0";"3";"0";"3";"74";"0";"40";"0";"5.97";"13271";"0"
"1639049615403106304";"https://twitter.com/a/status/1639049615403106304";"Ya comenzó #ARG 🇦🇷- 🇵🇦 #PAN y lo vas a vivír por nuestras pantallas. 

Mirá el partido EN VIVO en https://t.co/fnEKkuadQ9 #SomosMundiales https://t.co/vpAyKsqPlp";2023-03-23 19:40;"6876";"0";"41";"0";"1";"0";"2";"0";"1";"164";"0";"23";"0";"33.74";"1931";"0"
"1639047197114216452";"https://twitter.com/a/status/1639047197114216452";"¡Imposible ver este video y no emocionarse! Bienvenidos nuevamente campeones. La selección fue ovacionada en un Monumental repleto y lo podés ver en cada rincón del país por nuestra pantalla. https://t.co/wJ3Uq0KrDK";2023-03-23 19:31;"503633";"0";"3920";"0";"827";"0";"60";"0";"367";;;"1038";"0";"12.33";"3298888";"0"
"1639036004546887680";"https://twitter.com/a/status/1639036004546887680";"En la noche de campeones que estamos viviendo por la Televisión Pública, @SofiMMartinez dialoga con Fernando Romero, el creador del tema que cantamos todos ""Muchachos"". 

¿Dónde creaste el tema? la pregunta que todos queríamos hacerle. https://t.co/tDMT4EkOnN";2023-03-23 18:46;"7764";"0";"96";"0";"14";"0";"16";"0";"2";;;"46";"0";"22.41";"2616";"0"
"1639030192285835270";"https://twitter.com/a/status/1639030192285835270";"¡Muuchaaachos! 🇦🇷  

Desde el Monumental para todo el mundo, ""El Tula"" y Fernando Romero cantan la canción insignia de la hinchada argentina.

Viví la fiesta de los campeones en https://t.co/fnEKkuadQ9 https://t.co/FakMtvpiBk";2023-03-23 18:23;"12802";"0";"219";"0";"50";"0";"8";"0";"7";"67";"0";"74";"0";"33.2";"14667";"0"
"1639026189971881989";"https://twitter.com/a/status/1639026189971881989";"¡Estalla el Monumental! ⭐️ Salen los campeones del mundo a ver el terreno de juego y se escucha ""Pa’ la Selección"" de la mano de La T y la M.

""No tiene cura, se lleva en la piel"" 🇦🇷 Sumate a esta fiesta en https://t.co/fnEKkuadQ9 https://t.co/z5tC4RHQOK";2023-03-23 18:07;"28369";"0";"446";"0";"99";"0";"6";"0";"20";"53";"0";"407";"0";"36.34";"588664";"0"
"1639020992704946183";"https://twitter.com/a/status/1639020992704946183";"""Esta locura no la traten de entender..."" suena en el Monumental, por que esta llegando La T y la M para sumarse a la fiesta de los campeones⭐️. 

Mirá el festejo en https://t.co/fnEKkuadQ9 https://t.co/p7an8FKvoj";2023-03-23 17:47;"6348";"0";"68";"0";"9";"0";"2";"0";;"9";"0";"18";"0";"16.7";"2448";"0"
"1639015074655358984";"https://twitter.com/a/status/1639015074655358984";"⭐️El que es campeón del mundo festeja como quiere. Los Totora son los encargados de ponerle música a esta celebración.

¡Empezó la fiesta de los campeones! Sumate en https://t.co/fnEKkuadQ9 https://t.co/t1NZ2QkuWY";2023-03-23 17:23;"11144";"0";"97";"0";"10";"0";"4";"0";"5";"18";"0";"45";"0";"16.06";"9544";"0"
"1639006520468750336";"https://twitter.com/a/status/1639006520468750336";"¡La maestra de TikTok está en el Monumental! @SofiMMartinez y un encuentro casual con la docente que se hizo viral en redes por su estrategia para lograr silencio en el aula

🔴 Se viene Argentina 🇦🇷-🇵🇦 Panamá en https://t.co/EeN5A0m15V https://t.co/cOWrqYcAaP";2023-03-23 16:49;"8092";"0";"101";"0";"6";"0";"3";"0";"1";"6";"0";"46";"0";"20.14";"3135";"0"
"1639005172792713216";"https://twitter.com/a/status/1639005172792713216";"Delfi y Sofi reversionaron ""Muchachos"" ¿Qué te parece este nuevo hit?

Alentá a la Scaloneta en https://t.co/fnEKkuadQ9 con #SomosMundiales https://t.co/NAFEBNcgX0";2023-03-23 16:44;"117391";"0";"666";"0";"129";"0";"9";"0";"105";"14";"0";"23";"0";"8.06";"51607";"0"
"1638998475084910592";"https://twitter.com/a/status/1638998475084910592";"Uno, dos, tres, cuatro Dibus Martínez en las inmediaciones del Monumental 🧤 En la previa de Argentina 🇦🇷-🇵🇦 Panamá @SofiMMartinez habla con la hinchada argentina que llega al estadio para vivir la gran fiesta del campeón del mundo

🔴 Miralo en https://t.co/CkG5NHbnvO https://t.co/qeLtpeRAze";2023-03-23 16:17;"4098";"0";"32";"0";"5";"0";;;"1";"10";"0";"13";"0";"14.89";"1257";"0"
"1638995436324241409";"https://twitter.com/a/status/1638995436324241409";"¿Conocías estos datos del monumental? Esta noche, a las 20:30, mirá Argentina vs Panamá en https://t.co/fnEKkuadQ9 

#SomosMundiales https://t.co/KIOywmCMVk";2023-03-23 16:05;"4296";"0";"22";"0";"3";"0";;;"2";"18";"0";"7";"0";"12.1";"1111";"0"
"1638992378697506816";"https://twitter.com/a/status/1638992378697506816";"Esta noche, después de Argentina 🇦🇷-🇵🇦 Panamá, no te pierdas #ZonaMixta. @MiguelOsovi y @RochiCuenca te muestran todo lo que dejó el partido de la Selección.

🔴 Miralo en https://t.co/CkG5NHbnvO https://t.co/o5rTKsR37z";2023-03-23 15:53;"3388";"0";"7";"0";"2";"0";"1";"0";;"2";"0";"18";"0";"8.85";"2195";"0"
"1638976399426875423";"https://twitter.com/a/status/1638976399426875423";"¡La fiesta y alegría es total! Las familias ya llegan a la cancha de River para celebrar la tercera. Sumate vos también al festejo en https://t.co/fnEKkuadQ9

#SomosMundiales https://t.co/GTZUljySBx";2023-03-23 14:49;"2808";"0";"13";"0";"3";"0";"3";"0";;"4";"0";"4";"0";"9.62";"736";"0"
"1638971930735783936";"https://twitter.com/a/status/1638971930735783936";"¡ES HOY! Los Campeones se presentan en el Monumental y junto a @GabyPrevitera vivimos la previa del partido. Esta noche, a las 20:30, mirá Argentina vs Panamá en https://t.co/fnEKkuadQ9 

#SomosMundiales https://t.co/I7xjrbdcXZ";2023-03-23 14:32;"3242";"0";"15";"0";"5";"0";;;;"5";"0";"6";"0";"9.56";"914";"0"
"1638948913322270741";"https://twitter.com/a/status/1638948913322270741";"El presidente @alferdez anunció el inicio de la construcción del Espacio para la Memoria y la Promoción de los Derechos Humanos en el ex Centro Clandestino de Detención, Tortura y Exterminio de Campo de Mayo. Más información en https://t.co/GYiXqQWnBq https://t.co/l6YmCl7sgV";2023-03-23 13:00;"4448";"0";"33";"0";"7";"0";"4";"0";"2";;;"1";"0";"10.57";"1299";"0"
"1638941636066516992";"https://twitter.com/a/status/1638941636066516992";"La UBA posicionó a cinco de sus carreras entre las 50 mejores del Ranking QS World University by Subject, que compara cada una de las disciplinas de las distintas instituciones de educación superior del mundo.

Más información en https://t.co/GYiXqQWnBq https://t.co/qRCnj9VCH7";2023-03-23 12:31;"4341";"0";"27";"0";"6";"0";"1";"0";"3";"8";"0";"5";"0";"11.52";"1143";"0"
"1638937892625043457";"https://twitter.com/a/status/1638937892625043457";"Con actividades culturales en todo el país, Argentina se prepara para el día de la memoria por la verdad y la justicia, este 24 de marzo. Más información en https://t.co/GYiXqQWnBq https://t.co/ERCFEvqbca";2023-03-23 12:16;"4110";"0";"14";"0";"3";"0";"1";"0";"1";"1";"0";"3";"0";"5.6";"1098";"0"
"1638936460198916097";"https://twitter.com/a/status/1638936460198916097";"""Se necesita una reforma policial y del sistema penitenciario"" dijo Daniel Erbetta, presidente de la corte suprema de Santa Fe, al referirse a la situación en Rosario.

Más información en https://t.co/GYiXqQWnBq https://t.co/oK1m6nbXka";2023-03-23 12:11;"3119";"0";"5";"0";"2";"0";"1";"0";;"4";"0";"2";"0";"4.49";"731";"0"
"1638934495297404931";"https://twitter.com/a/status/1638934495297404931";"Así serán los accesos al monumental para el partido de Argentina y Panamá. El estadio abrirá sus puertas a las 15.30.

Más información en https://t.co/GYiXqQWnBq https://t.co/nbeJArhVQp";2023-03-23 12:03;"3650";"0";"8";"0";"1";"0";;;;"2";"0";"1";"0";"3.29";"1117";"0"
"1638930821259177984";"https://twitter.com/a/status/1638930821259177984";"""Para todos los argentinos va a ser una noche inolvidable"" dijo Julián Álvarez en la previa del amistoso. Los campeones del mundo se preparan para jugar de local frente a Panamá en el monumental.

Más información en https://t.co/GYiXqQWnBq https://t.co/SxErynUilc";2023-03-23 11:48;"4092";"0";"42";"0";"2";"0";;;;"1";"0";"4";"0";"11.97";"1458";"0"
"1638925048504369155";"https://twitter.com/a/status/1638925048504369155";"Exponentes del género lírico-pop, Héroe pasó por #MañanasPúblicas para compartir su música.

Mirá el programa en https://t.co/GYiXqQWnBq https://t.co/mY1EwqqikK";2023-03-23 11:25;"3716";"0";"3";"0";;;;;;"4";"0";"1";"0";"2.15";"1196";"0"
"1638870651669757955";"https://twitter.com/a/status/1638870651669757955";"La ciudad de San Carlos de Bariloche fue declarada como Capital Nacional de la Tecnología. #AireNacional conecta con LRA 30 Radio Nacional Bariloche para conocer más sobre el desarrollo de esta industria en expansión.

Más en https://t.co/fnEKkuadQ9 https://t.co/hchQWoArTO";2023-03-23 07:49;"2589";"0";"8";"0";"1";"0";;;;"1";"0";;;"3.86";"694";"0"
"1638860761911947265";"https://twitter.com/a/status/1638860761911947265";"¡Buen día! Comienza #AireNacional📺📻🇦🇷, el programa que une a la TV y a la Radio Pública. @JaureguiMartin conecta con @RadioNacionalCR para saber cómo amaneció en Comodoro Rivadavia, Chubut.

Mirá https://t.co/fnEKkuadQ9 https://t.co/Kpow485X5P";2023-03-23 07:10;"2626";"0";"7";"0";"1";"0";;;;;;"2";"0";"3.81";"718";"0"
"1638854964993748992";"https://twitter.com/a/status/1638854964993748992";"Uruguay | El @PITCNT1 convoca a un paro general y movilización contra la reforma jubilatoria que impulsa el gobierno del @LuisLacallePou y que propone, entre otras reformas, elevar la edad jubilatoria de 60 a 63 y 65 años. 

Más noticias en https://t.co/fnEKkuadQ9 https://t.co/SQI9vbXbqh";2023-03-23 06:47;"2468";"0";"10";"0";"4";"0";"1";"0";;"1";"0";"4";"0";"8.1";"653";"0"
"1638843754403491843";"https://twitter.com/a/status/1638843754403491843";".@OficialEdesur sigue en el foco del conflicto. Tras la intervención de la empresa, el ENRE pidió a la Justicia que prohíba la salida del país a 9 directivos.

Más información en https://t.co/fnEKkuadQ9 https://t.co/nfRIRd4F4h";2023-03-23 06:02;"2930";"0";"17";"0";"6";"0";;;"2";"3";"0";"3";"0";"10.58";"956";"0"
"1638843472663699457";"https://twitter.com/a/status/1638843472663699457";"@OficialEdesur sigue en el foco del conflicto. Tras la intervención de la empresa, el ENRE pidió a la Justicia que prohíba la salida del país a 9 directivos.

Más información en https://t.co/fnEKkuadQ9 https://t.co/W5LeMhcoyM";2023-03-23 06:01;"235";"0";"1";"0";;;;;;;;;;"4.26";"956";"0"
"1638842572373106688";"https://twitter.com/a/status/1638842572373106688";"Las intensas lluvias que se registraron en el sur de Córdoba provocaron inundaciones, crecidas de ríos y hasta personas evacuadas, mientras que hay una alerta por tormentas fuertes para el sector de Punilla y Merlo, en San Luis.

Mirá https://t.co/fnEKkuadQ9 https://t.co/wJrt7ZA0NB";2023-03-23 05:58;"4597";"0";"16";"0";"7";"0";"1";"0";"3";;;"7";"0";"7.4";"1768";"0"
"1638839968519843840";"https://twitter.com/a/status/1638839968519843840";"Finalmente, @MarceDaless renunció a su cargo como ministro de Seguridad de la Ciudad de Buenos Aires. Lo comunicó a través de sus redes sociales. Será reemplazado por @eugenioburzaco. 

Información ampliada en https://t.co/fnEKkuadQ9 https://t.co/iYXsTl3yXO";2023-03-23 05:47;"2243";"0";"7";"0";"1";"0";;;;"1";"0";"1";"0";"4.46";"637";"0"
"1638837641608044544";"https://twitter.com/a/status/1638837641608044544";"Pese a tener permiso, los jugadores de la Selección @Argentina prefirieron concentrarse todos juntos en Ezeiza. Los campeones del mundo entrenaron pensando en el partido de hoy.

Más noticias en https://t.co/fnEKkuadQ9 https://t.co/d5raw7Tr8a";2023-03-23 05:38;"2737";"0";"23";"0";"3";"0";;;;"1";"0";"1";"0";"10.23";"1029";"0"
"1638706420936744960";"https://twitter.com/a/status/1638706420936744960";"Gerardo Pisarello, diputado del Congreso de España, se refiere a los dichos de Cristina Fernández de Kirchner en el @fmdh23 y lo relaciona con los intereses particulares de ciertos sectores políticos y económicos.

Mirá #Desiguales en https://t.co/fnEKkuadQ9 https://t.co/ayAm6Nn6lL";2023-03-22 20:57;"3228";"0";"18";"0";"3";"0";"1";"0";;;;"5";"0";"8.36";"993";"0"
"1638702354517090304";"https://twitter.com/a/status/1638702354517090304";"En el marco del III Foro de Derechos Humanos, @MonederoJC se suma a #Desiguales para conversar acerca del avance de la derecha. El politólogo español afirmó que: ""El capitalismo en crisis genera algún tipo de autoritarismo"".

Miralo en https://t.co/fnEKkuadQ9 https://t.co/44Urnat5eC";2023-03-22 20:41;"2672";"0";"19";"0";"3";"0";"8";"0";"2";"5";"0";"9";"0";"17.22";"733";"0"
"1638699897460252678";"https://twitter.com/a/status/1638699897460252678";"Persecución y Lawfare. ""Ganamos el Gobierno, pero no el poder"" afirmó @MonederoJC en #Desiguales.

Sumate al debate en https://t.co/fnEKkuadQ9 https://t.co/PLgFmsluG4";2023-03-22 20:31;"4111";"0";"20";"0";"11";"0";"8";"0";"2";"4";"0";"15";"0";"14.59";"1389";"0"
"1638689550917595142";"https://twitter.com/a/status/1638689550917595142";"Osmar trae las Historias Clínicas de Mente para compartirlas con el doctor Daniel López Rosetti que nos cuenta una curiosa historia sobre San Martín.

Mirá #NocheDeMente en https://t.co/fnEKkuadQ9 https://t.co/NY1fRxLRGC";2023-03-22 19:50;"3445";"0";"27";"0";"5";"0";"1";"0";"1";;;"1";"0";"10.16";"991";"0"
