Id;URL;Image;Title;Date;Video Views (Organic);Video Views (Paid);Reach (Organic);Reach (Paid);Likes (Organic);Saved (Organic);Comments (Organic);Interactions (Organic);Interactions (Paid);Engagement;Post clicks (Paid);Spend
"3053603559670250582_1417037267";"https://www.instagram.com/reel/CpglEJDA3xW/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/334581336_749756159954033_301803530139180823_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=UKDN8VDD_cMAX9fy3-0&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDJ_NUVpBYZ2c0NY8KagYHYVEvNxhIECvInxMijB-jPPg&oe=64DCB343";"Espontánea en #GH: Marianolla pasó por el confesionario y no dudó en nominar a su primo. Los motivos, y pedidos, son sorprendentes 😱 

⚡️Los jueves a las 20:00 @taniawed y @marianoanga hacen #HolaPaís. En vivo, en Twitch y en YouTube.";2023-03-07 21:14;6705;;6712;;41;1;1;43;;"6.41";;
"3053411699227963316_1417037267";"https://www.instagram.com/reel/Cpf5cNFgS-0/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/333541054_155746217354226_3825736748075121435_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=AlJ_Hr_OqK8AX_19VmI&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBgmYfQYGPY8LR2WqntCBY-tU_Ioai9inlEzCVOypi_zw&oe=64DCB362";"La idea de que en la cárcel puede pasar cualquier cosa

▶️ Más allá de las rejas: ¿Para qué sirve la cárcel? Mirá el stream completo en tvpublica.com.ar

🔴 Todos los martes a las 20:00 sumate a #AbroHilo con @sol_despeinada y @jmcafferata en YouTube y Twitch de TV Pública y @tec.ciencia.ar";2023-03-07 15:05;14035;;14203;;113;12;4;129;;"9.08";;
"3053356197672493412_1417037267";"https://www.instagram.com/reel/Cpfs0jPAaFk/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/334325256_587927496548393_775972028632458825_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=W3nf_cy1Bc4AX-7Qow5&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCKHLazeIBhpaMsIj9icx-I9U9v1BIrwEJ2uN2qtQ5pUQ&oe=64DD1F81";"La Física Astronómica se perdió a un gran titulador

@albertoajaka pasó por #NocheDeMente y confesó cuál es la profesión que le hubiese gustado seguir si no se dedicara a la actuación ¡Mirá!";2023-03-07 13:01;7693;;7672;;80;2;1;83;;"10.82";;
"3053296795238063255_1417037267";"https://www.instagram.com/reel/CpffUIaANyX/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/334472219_1304639743427108_5358342062674477502_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=4b8j5Gf_J9MAX-K0EBt&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfA8Z-3gijlsrV9ZVgaafpNE9RylZp4Z4AR_usb3j8lRKA&oe=64DD9E4A";"🍽 ¡Sabores del norte!

🥣 Las provincias del Norte Grande presentan sus platos típicos. Santiago del Estero hace gala de sus alfajores, al mismo tiempo que La Rioja deleita a los paladares más exigentes con un locro y pan casero. Por su parte, Jujuy sirve una deliciosa sopa.

#FestivalPaís";2023-03-07 11:03;11003;;10905;;161;3;7;171;;"15.68";;
"3052732494425260495_1417037267";"https://www.instagram.com/reel/CpdfAeUgoHP/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/334319747_1883268052032721_3195014978527335800_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=yhLZoAj4WyUAX8wtkDM&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDxSk--T4eKsKRb6Euk5gayKL-J2qaMYRf9BkVltpoRpA&oe=64DDB853";"Sin berretines

📚 En el @cusam.unsam presos y trabajadores del servicio penitenciario estudian juntos. Para Marcos Perearnau, director del proyecto universitario de la @unsamoficial en el Penal de San Martín, la inclusión del personal permite la transformación de la propia institución de la cual forman parte

▶️ Mirá el stream completo sobre las cárceles en tvpublica.com.ar

🔴 Y todos los martes a las 20:00 sumate a #AbroHilo con @sol_despeinada y @jmcafferata en YouTube y Twitch de TV Pública y @tec.ciencia.ar";2023-03-06 16:44;10262;;10267;;127;5;2;134;;"13.05";;
"3052705583326248445_1417037267";"https://www.instagram.com/reel/CpdY43aAz39/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/334066245_969080614504759_8292996799099632243_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=4cdzcd1u1YsAX9R5hpp&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAMClt6WJQVh9QNJzy2qViRaaXI_QgdpRhvsDOP6R3GLw&oe=64DCA316";"✨ De Gala en Norte Grande

🤵🏼‍♀️ Una fiesta que congrega a más de 10 provincias, presenta looks de todas las regiones ¿Cuál es tu favorito?

@cultura.mnes

#FestivalPaís";2023-03-06 15:28;7207;;7020;;68;1;1;70;;"9.97";;
"3052574389397620476_1417037267";"https://www.instagram.com/reel/Cpc7DvigAb8/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/331429606_996839504632371_2139709595170527952_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=CgXWIS253uAAX-_SQw5&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDB6TDBcqokS8by4nJOH21v4kQXlxjgPxhj7KEeYmd7wQ&oe=64DDE60C";"Albahaca, mistol, algarroba y aceitunas son algunos de los productos típicos de La Rioja y el @chefhugoveliz honra a su tierra preparando platos de alta cocina con sus frutos.

""Ciudad de los Naranjos"" es una de sus recetas predilectas porque allí se unen los sabores y saberes de la provincia en la que eligió quedarse, a pesar de tener la chance de salir de sus fronteras.

#FestivalPaís #LaRioja #LaChaya @restauranteorigeneslr @chayalr_";2023-03-06 11:12;7949;;8390;;62;4;1;67;;"7.99";;
"3052159994461126105_1417037267";"https://www.instagram.com/reel/Cpbc1gLg33Z/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/332549116_548798243902404_6930501830920405567_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=gH6VOX9jUlgAX8NKy37&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAD5dj_AVU6-imfWxc6k4YcP9F6eFb8xO5Ak3IlpB1yng&oe=64DCB016";"Se cumple una década del fallecimiento del presidente venezolano Hugo Chávez Frías. Su sucesor, Nicolás Maduro, afirmó que “eterno es quien vive en el corazón y en el alma del Pueblo”. Caracas es escenario de varias actividades conmemorativas.";2023-03-05 21:25;25837;;25328;;586;24;62;672;;"26.53";;
"3052069711455028118_1417037267";"https://www.instagram.com/reel/CpbITtlAYOW/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/334451234_163875932751062_7604143120338443270_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=aVQ0jdFJIHwAX_8oB2H&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCQAttqEtvrx9p-XKT07dw6KGMp24FQxDGXX4flpsBp5A&oe=64DD08EE";"Cuando las luces de los festivales se apagan, las ciudades anfitrionas abren las puertas de sus lugares turísticos para que los visitantes disfruten de sus lugares. 

En esta oportunidad conocemos #Oberá, Misiones, donde @elcoppa visitó el Salto de Berrondo y la @granjalalechuzaecolodge. 

¿Cuáles son tus lugares preferidos?";2023-03-05 18:27;8549;;8461;;147;3;4;154;;"18.2";;
"3051374563196833984_1417037267";"https://www.instagram.com/reel/CpYqP-UApDA/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/334417501_750760973118132_3718269429427610465_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=ssCrqx_66Q4AX-kvfG7&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCS3K0CxzXrSR2kEQnrVLbovhFafDgh4NQy6J3gxk1WKg&oe=64DD8FDF";"☕️¿Sabías que el té misionero cumple 100 años? Visitamos @larutadeltemisiones para conocer el proceso productivo de esta milenaria infusión.

🔴 #FestivalPaís viajó a Oberá para vivir la primera edición del Festival de las Culturas del Norte Grande, sumate en tvpublica.com.ar";2023-03-04 19:31;9107;;9083;;100;6;3;109;;"12";;
"3050500916072554256_1417037267";"https://www.instagram.com/reel/CpVjmvBgh8Q/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/333292770_919811542536299_1470774097791690612_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=9SWobRfODVgAX9RYO7x&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBol0L7zjImPbJhtHk3_JLy4PZcEYyFaH0p2N7tHbKo3w&oe=64DDBCA9";"De ser chorros a hijos de desocupados de los 90

💬 Marcos Perearnau, director del @cusam.unsam, y la potencia de los proyectos educativos en cárceles para producir nuevas subjetividades

▶️ Mirá el stream completo en tvpublica.com.ar

🔴 Y todos los martes a las 20:00 sumate a #AbroHilo con @sol_despeinada y @jmcafferata en YouTube y Twitch de TV Pública y @tec.ciencia.ar";2023-03-03 14:43;13092;;12849;;124;6;5;135;;"10.51";;
"3049986565259461482_1417037267";"https://www.instagram.com/reel/CpTup8gAQNq/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/328463877_223487693374539_8272093523539836648_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=M0nsZgSqEdcAX_T8fJd&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCOlnPzm3Naw-Qe3S7GIERbs9x5MuLj1UEl9neM8_ZLTA&oe=64DCB9E1";"😎 Una banda que trasciende generaciones y se canta en familia

Previo a subir al escenario del Sol, nos metemos en la intimidad de @bersuitok para descubrir cómo eligen los temas que van a tocan y cómo se preparan para ser parte de la @fnsoloficial 

#festivalpais";2023-03-02 21:27;6005;;5571;;61;3;4;68;;"12.21";;
"3049865131350687195_1417037267";"https://www.instagram.com/reel/CpTTC2XAf3b/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/333887073_167662372306769_278033512845837246_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=_6DAun1cozsAX_s7g38&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBBuZFGV6TBpfelPO0f2QVUWkeZdgj64zX5MHwaShzRfQ&oe=64DE335A";"En las ciudades turísticas se evidencia un fenómeno cada vez más recurrente, casas o departamentos enteros se ofrecen para alquileres temporarios en reemplazo de propuestas permanentes.

¿Cómo impacta esto en la dinámica de esos centros urbanos? ¿Tendrá algo que ver con lo difícil que es mudarse en estos tiempos?";2023-03-02 17:29;5019;;4775;;40;4;3;47;;"9.84";;
"3049831328255085191_1417037267";"https://www.instagram.com/reel/CpTLW8xgIqH/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/334241125_168631049289042_2871670932206735415_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=sa2mJeO0SbkAX91DTIk&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfA3WH_vncr0SV0NvjA1aRX5Lnh1L01EimjU55jeaFIpMQ&oe=64DDCE17";"“(La cárcel) funciona como incapacitadora; esa masa de la población sobrante es tocada por el sistema penal y sale del sistema de trabajo”. @gabiseghezzo reflexiona sobre el rol de las prisiones y la mirada social sobre quienes las habitan.

Mirá Abro Hilo con @sol_despeinada y @jmcafferata todos los martes a las 20:00 en el Twitch de TV Pública, @tec.ciencia.ary en nuestro canal de YouTube.";2023-03-02 16:19;8645;;8795;;64;2;3;69;;"7.85";;
"3049027355424286457_1417037267";"https://www.instagram.com/reel/CpQUjmug2b5/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/333876778_714808383623882_2197860246409754318_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=ZkbV3myAuQwAX_m5cFC&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDI5TV58stqMgHlca3BFD2G7LMfnvxbamXFNaRzhW4pcg&oe=64DE3814";"“Así como el Poder Ejecutivo padeció la intromisión del Poder Judicial en funciones que le son propias, este mismo Congreso debió soportar la intromisión en sus prerrogativas cuando la Corte Suprema se arrogó indebidamente la facultad de disponer cómo debe este cuerpo legislativo designar sus representantes ante el Consejo de la Magistratura“

En el pasaje más duro de su discurso, el presidente Alberto Fernández denunció la intromisión de la Justicia en los otros poderes del Estado y se refirió el pedido de juicio político contra los miembros de la Corte Suprema";2023-03-01 13:45;4712;;4704;;110;2;9;121;;"25.72";;
"3049013510840360939_1417037267";"https://www.instagram.com/reel/CpQRaI9AZ_r/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/333695502_545014317464348_1420752725928796642_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=q8L2HfVjEVAAX80EEzZ&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBd8niLQnn75GbzZr0OfUq_ujoIw3MeZnJImXKgidlGyg&oe=64DDA8DA";"“Los recursos coparticipables se distribuyen de acuerdo a las formas establecidas por una ley convenio que han firmado cada una de las provincias argentinas y el Estado Nacional. La Ciudad Autónoma de Buenos Aires no forma parte de ese convenio. No tiene derechos sobre esos recursos”

Durante la apertura de 141 Asamblea Legislativa el presidente de la Nación planteó un mirada federal ante el reclamo de la Ciudad de Buenos Aires por la coparticipación 

🔴 Mirá el discurso completo en tvpublica.com.ar";2023-03-01 13:21;6266;;6501;;153;4;12;169;;"26";;
"3048995960094188113_1417037267";"https://www.instagram.com/reel/CpQNavjA-JR/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/334116970_495772469432465_635210124975612761_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=uU-EYCHvKQAAX_rwt6s&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDBMofnWM883G-10F4W0DnwHqaFrcojQa9wpRSy_jKYfQ&oe=64DCFC83";"“Le pido a la Justicia que actúe con la misma premura con la que archiva causas en las que jueces, fiscales y empresarios poderosos asoman como imputados”

Durante su discurso de Apertura de Sesiones Ordinarias 2023 el presidente @alferdezok habló sobre el intento de asesinato cometido en septiembre contra la vicepresidenta @cristinafkirchner";2023-03-01 12:41;11083;;11610;;278;3;19;300;;"25.84";;
"3048992537231738733_1417037267";"https://www.instagram.com/reel/CpQMo7wg8dt/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/334206036_1236688777242245_7146304768670300472_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=r4kRd4UbM3cAX9A7Ufe&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfArAS1Nefk_G9iJMKCONFHkLYDrUUem_bMtaMb_z8935Q&oe=64DCE79D";"El presidente Alberto Fernández sobre quienes trabajaron para construir y sostener los 40 años de democracia y un reconocimiento especial a Madres y Abuelas de Plaza de Mayo

🔴 Mirá la Apertura de Sesiones Ordinarias 2023 en tvpublica.com.ar";2023-03-01 12:33;5604;;5755;;103;3;8;114;;"19.81";;
