Type;Post URL;Content;Timestamp;Media URL;Impressions (Organic);Impressions (Paid);Reach (Organic);Reach (Paid);Replies;Taps Back;Taps Forward;Exits
"VIDEO";"https://instagram.com/stories/tv_publica/3089546035211537755";;2023-04-26 12:23;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/60498A06E8AFBABCD4689B2A6EFA46B0_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=103&vs=5789644634474785_457486054&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzYwNDk4QTA2RThBRkJBQkNENDY4OUIyQTZFRkE0NkIwX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRVc3ZGhRZVdCNWN0azBEQU9YM05YR09zZVVrYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbKrbq7s577PxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBQPhR7DdtZroYkc_JCINGjdy_ADuYLOz1uEljCn1vvig&oe=644B5BEB&_nc_sid=ea0b6e&_nc_rid=9e4dd8e24a";655;;655;;0;4;573;57
"VIDEO";"https://instagram.com/stories/tv_publica/3089441855394500307";;2023-04-26 08:56;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/1D4D778D78A483145FB5B95F5C1DB9B8_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=108&vs=624695212839448_4171497789&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzFENEQ3NzhENzhBNDgzMTQ1RkI1Qjk1RjVDMURCOUI4X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTXRGZlJRSXNjVkFQZ3dPQUtqcDhIZ0ZYYk13YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaU%2F%2BTGl8PjPxUCKAJDMywXQCi0vGp%2B%2BdsYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAGDp4L8J3y-4iiX6iGkm1MjPaiLbX_ohrUipJWyxznkQ&oe=644B57E5&_nc_sid=ea0b6e&_nc_rid=3a64716191";717;;707;;0;6;599;65
"VIDEO";"https://instagram.com/stories/tv_publica/3089123738273340180";"@canalpakapaka @rta.se @mundozamba @cielosal";2023-04-25 22:24;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/FF4A7B92E3E0899D52520374DA7BC9A4_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=111&vs=244735244775766_1134873076&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0ZGNEE3QjkyRTNFMDg5OUQ1MjUyMDM3NERBN0JDOUE0X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRjZrZXhScGpYOWUzN1lBQUhBYllFT1J3MUFYYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaei8%2Bj%2FK37PxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBxwPhc2UDrFXR_S2jRtnoZypelM5gsgGXUAIhpYTW-xA&oe=644A8CD8&_nc_sid=ea0b6e&_nc_rid=82c283eb62";735;;724;;0;23;641;90
"VIDEO";"https://instagram.com/stories/tv_publica/3089084538593264243";;2023-04-25 21:06;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/D3455DA769D5DD7E7A02AE5D14077FBA_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=111&vs=1398467857643430_3450346213&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0QzNDU1REE3NjlENUREN0U3QTAyQUU1RDE0MDc3RkJBX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRzAxZkJSbUpSdFpfVFFDQUVMa2Z4bkZ5MDFPYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa07Pq1gNy9PxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBfW-DKsSY90Gis0aVOgWbb6cc44wN82SKEPLk1o-iLEA&oe=644A328B&_nc_sid=ea0b6e&_nc_rid=93042d2df1";785;;763;;0;24;726;48
"IMAGE";"https://instagram.com/stories/tv_publica/3089075269897759398";"Ya estamos en #AbroHilo con @sol_despeinada y @leylabecha";2023-04-25 20:48;"https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/342922615_6270727086325927_5940103509624905835_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeE5H2igU3bCC5rYciSK46zwzbBxlDBrOvzNsHGUMGs6_HJZkmX3JiR35RgqCjOHBMM&_nc_ohc=bgr5Q-_LBEcAX8ARUqa&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AB9oSrcEAAAA&oh=00_AfDG_n45j1DZTxpZ_Ne0RS792MefSq6THCkSixgTQcs6VQ&oe=644D8BBA";830;;819;;0;17;775;33
"VIDEO";"https://instagram.com/stories/tv_publica/3089025011235919635";"@florcorbelle @emilioruchansky @regulacion.legal @tec.ciencia.ar @sol_despeinada";2023-04-25 19:07;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/FE47F93B0A82C43EED74139A2A076486_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=100&vs=1924734781222434_2190361812&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0ZFNDdGOTNCMEE4MkM0M0VFRDc0MTM5QTJBMDc2NDg2X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQnBvZXhTRWU4Y25QczBDQUNiWDVZdXlRSDFPYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa6sejr%2BpO3PxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAaELPfNYToVQRQRuijyw-NynDwRvvsbLIkujg-6-vlKA&oe=644A72E7&_nc_sid=ea0b6e&_nc_rid=dd1327ad53";913;;861;;0;19;802;101
"VIDEO";"https://instagram.com/stories/tv_publica/3089005846370336950";"@teresaparodiok 
@litovitaleoficial";2023-04-25 18:30;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/CA459619ED7EE0337F9B91D310B3C093_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=109&vs=184318494060630_1765439748&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0NBNDU5NjE5RUQ3RUUwMzM3RjlCOTFEMzEwQjNDMDkzX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHR1pvZGhSNjBDbFktN1FDQUdNS0pERmgwOXhHYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaAsrH4haPsPxUCKAJDMywXQC3vGp%2B%2BdskYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDpBuJQld9rEtysTfAYuTikl2N4e8KCQKIN24h__x45sA&oe=644A489D&_nc_sid=ea0b6e&_nc_rid=03364cb215";950;;900;;0;22;889;65
"VIDEO";"https://instagram.com/stories/tv_publica/3088987006571899953";"@marmascioni i @fjordphyto o @guichactis s @cenit_eeynunsam @sol_despeinada @leylabecha";2023-04-25 17:52;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/CE42ACBE0FED692906C4D33878DCDF93_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=109&vs=191653797058020_2444318086&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0NFNDJBQ0JFMEZFRDY5MjkwNkM0RDMzODc4RENERjkzX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSW1TZUJTNUxXakR6dkVCQU42MXhkSHhJWlViYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa6wN2tl9voPxUCKAJDMywXQCwLQ5WBBiUYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfC81FSJAnV2ssTAvpbIwLwrUhEzK6tPDkkP3n2z9skkIA&oe=644A3AA3&_nc_sid=ea0b6e&_nc_rid=bcc421a1eb";759;;738;;0;10;597;80
;;;2023-04-24 21:53;;661;;661;;2;9;581;95
"VIDEO";"https://instagram.com/stories/tv_publica/3088323077071758307";"#Ag3 @team_fiorito.chess";2023-04-24 19:53;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/C744A73EF72D0A55CC0FCAB857378AB6_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=100&vs=988316065535547_4070398258&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0M3NDRBNzNFRjcyRDBBNTVDQzBGQ0FCODU3Mzc4QUI2X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHUDNxZHhRVldsbUNYcTRBQUFmem1ZbDBaY3NiYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACak%2F5Ld%2Fs6MQBUCKAJDMywXQDHdsi0OVgQYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfB5m2USevMSH8XRUPVCDQC6ZqIaabgKrpPOVoeVDEhnkw&oe=64490B1B&_nc_sid=ea0b6e&_nc_rid=a26af9f31b";868;;868;;0;25;786;86
"VIDEO";"https://instagram.com/stories/tv_publica/3088312944673577272";"@flor.fdz @juliandoregger @team_fiorito.chess @torreblancaajedrez";2023-04-24 19:33;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/DE4738EBDCDFB15854E9AD0740E1E2A1_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=111&vs=771786271336172_1392717108&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0RFNDczOEVCRENERkIxNTg1NEU5QUQwNzQwRTFFMkExX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSlJmZGhSRVUtam1GZE1BQU5lWEw1MFQ1UEI5YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa%2B8pS7rdn8PxUCKAJDMywXQCKIMSbpeNUYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDRuFlx_jXcvwVeFiWsmruN-qfHPee_Lb1xZcm6tPIZIw&oe=6448B69F&_nc_sid=ea0b6e&_nc_rid=1fabadafb9";914;;910;;0;15;851;41
"VIDEO";"https://instagram.com/stories/tv_publica/3088296815938838311";"@emilioruchansky @florcorbelle @sol_despeinada @tec.ciencia.ar @leylabecha";2023-04-24 19:01;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/1442C30ED07AFAA1B1DAA6816B3E1281_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=106&vs=6397610600271204_3708677051&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzE0NDJDMzBFRDA3QUZBQTFCMURBQTY4MTZCM0UxMjgxX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTWR4V3hUUHlXT1BNc2dDQUFRQjR1bmdhZEU2YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa%2BnIS3qInrPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAsCMuYfRCAMN8cHyHqIdNrZv_qXhl2uysXcfVcmrcWoA&oe=644905F8&_nc_sid=ea0b6e&_nc_rid=ac42536ab0";927;;927;;0;10;814;65
"VIDEO";"https://instagram.com/stories/tv_publica/3088202679986583553";"@osvaldo.quiroga.186590";2023-04-24 15:54;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/3548D2D80E1BF730D7AC4977062C1DA6_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=108&vs=536930458606830_2795185020&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzM1NDhEMkQ4MEUxQkY3MzBEN0FDNDk3NzA2MkMxREE2X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQUlvZUJRQ1d1MTA4NVlGQUdzaGZON1E0WW9uYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaKl4X20MzcPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAjOXqoFUrtNpyqs5Aj9NlsvCfLO1PzllHTbBPyYQClJQ&oe=6448EE05&_nc_sid=ea0b6e&_nc_rid=be31f81f0c";922;;909;;0;16;769;96
"VIDEO";"https://instagram.com/stories/tv_publica/3088010174636735400";"@ypfoficial @canaldeportv @rosariocentralfutbolfem @ferrofutbolfem @uaiurquiza @cahuracan";2023-04-24 09:31;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/7A44464D610C8223C11FD99F904A7DB2_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=104&vs=778301243699938_1701722227&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzdBNDQ0NjRENjEwQzgyMjNDMTFGRDk5RjkwNEE3REIyX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSjhfZHhRWEZrZktnTkVBQUFyT1h5LXpZUEYzYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaum5m%2FmeCeQRUCKAJDMywXQCaItDlYEGIYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAzFvTExhKE0jh5ftIl8g0M4HDQH_Z9jV25oPNSVjPZsg&oe=6448A54F&_nc_sid=ea0b6e&_nc_rid=17ad7907b5";1069;;1053;;0;13;806;200
"VIDEO";"https://instagram.com/stories/tv_publica/3087648451098444628";"@taniawed @marianoanga";2023-04-23 21:26;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/724DDD9D3D6CFBCC6C19D874587A59B0_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=109&vs=206153018839182_1056931492&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzcyNERERDlEM0Q2Q0ZCQ0M2QzE5RDg3NDU4N0E1OUIwX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTkdwZFJSVV9qRUs2b1lBQURNRW1LZ2pmUUVkYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaM552l3YvOQBUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAWz6GlW4CF6fUyN2KFnk3QWFNcA2bHYNsd_VoMVR0rJQ&oe=6447624B&_nc_sid=ea0b6e&_nc_rid=28e8c9a849";1079;;1079;;0;26;910;109
;;;2023-04-23 21:25;;12;;12;;0;0;13;2
"VIDEO";"https://instagram.com/stories/tv_publica/3087671323636526142";;2023-04-23 20:38;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/7B4822EECBFD3AA578D331507684AF85_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=104&vs=951399189637297_1495037356&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzdCNDgyMkVFQ0JGRDNBQTU3OEQzMzE1MDc2ODRBRjg1X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTjBLWmhSMjVsUTlTX0FCQUVIaTF2VzR6c1JkYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaKqMuGkp%2FlPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDxYH1w8-Bi-LqiIjpKv7hoIkuvNzsunJA1q_C8t1WopQ&oe=6447A70F&_nc_sid=ea0b6e&_nc_rid=bfecda7362";964;;964;;0;19;817;52
"VIDEO";"https://instagram.com/stories/tv_publica/3087569485457126472";"@tec.ciencia.ar @sol_despeinada @florcorbelle @leylabecha @emilioruchansky";2023-04-23 18:56;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/684A21AF956AC72EB84CF63C178915A8_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=101&vs=1433666780733380_3020388239&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzY4NEEyMUFGOTU2QUM3MkVCODRDRjYzQzE3ODkxNUE4X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSEtwZGhRd3ZUYUlvZk1CQUVuWjZic21JM05OYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACakqPmuts7pPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfANeXGxfjWR-68MxfPKleWktkFF8QKN3hBliuMy2es1pw&oe=64478059&_nc_sid=ea0b6e&_nc_rid=0dfcdd5c19";1212;;1209;;0;21;1042;145
"VIDEO";"https://instagram.com/stories/tv_publica/3087439262996725937";"@paolalactancia @niparatore";2023-04-23 14:37;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/E14DEB43DB19498C3052E6AEBD3FC982_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=103&vs=997804448293350_766328398&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0UxNERFQjQzREIxOTQ5OEMzMDUyRTZBRUJEM0ZDOTgyX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHS3dwZGhUeVk4NU1tcG9HQU9aN3EwbmtlMHREYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaI9sOP9uvOPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfCRmzyuD1NuSAXRdhet-EETogPh2J1T-vJZ-jx-M9aQQQ&oe=6447A8CD&_nc_sid=ea0b6e&_nc_rid=ed00695f15";1287;;1249;;0;21;1112;111
"VIDEO";"https://instagram.com/stories/tv_publica/3087411685397566190";;2023-04-23 12:19;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/454386BA9495FE4B6399251C4A9156AE_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=108&vs=1851582151877321_2998615776&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzQ1NDM4NkJBOTQ5NUZFNEI2Mzk5MjUxQzRBOTE1NkFFX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHUGJXZFJSRmxkTDFkUnNDQUlZbGFDRDE4RnhFYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbUv7yqraTbPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfCzDbYja6GgFSdQvgDTJvZA6eMRyQEGG0mwIn8J-mvL3g&oe=64475A5E&_nc_sid=ea0b6e&_nc_rid=ca469dabbe";1429;;1376;;0;22;1129;141
"VIDEO";"https://instagram.com/stories/tv_publica/3086897887603549717";;2023-04-22 20:15;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/63415D0DBB563122C0FC60E2C757DC86_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=100&vs=563511272503450_2509999835&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzYzNDE1RDBEQkI1NjMxMjJDMEZDNjBFMkM3NTdEQzg2X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHT0lCWlJUVTRyQUdNTE1DQUtDOUVIbnlrNVZkYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaAkPfDoor%2FPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBLW6OvVjVTHCEeQoWFxZoBMIPLU56AodIGPZBIdY6L-g&oe=6446804E&_nc_sid=ea0b6e&_nc_rid=345cade837";1328;;1328;;0;36;1029;144
"VIDEO";"https://instagram.com/stories/tv_publica/3086844929062893320";"@martinpiro @juani.velcoff @catadeelia";2023-04-22 18:56;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/684B60CEBC72A064AA2CED367CDC0BA3_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=102&vs=263914736123382_2959148753&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzY4NEI2MENFQkM3MkEwNjRBQTJDRUQzNjdDREMwQkEzX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSEJxZFJTb1VEVUZvOW9BQUVFcDlDR1Fwd2RLYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACayjf%2BImvacQRUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDW3z9EyLHaMtstqJe46GlrnvuOq7fdwlSlI0zi4BE5UA&oe=64463A9B&_nc_sid=ea0b6e&_nc_rid=bf74fd8993";1432;;1406;;0;25;1158;137
"VIDEO";"https://instagram.com/stories/tv_publica/3086776378121712818";;2023-04-22 16:40;"https://scontent-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/D4464CCBD95548C2C1474B95A66E5FB0_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=104&vs=768329264851659_4229467166&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0Q0NDY0Q0NCRDk1NTQ4QzJDMTQ3NEI5NUE2NkU1RkIwX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTjhlYWhSdUVyOWZtNHNHQUVmY0VUVkRHM3RfYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb%2B87f8uqjvPxUCKAJDMywXQCY41P3ztkYYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfD9i-TcmpH4ddZDnRY-Z40PFywjUiHYw_I5VQToeXHmUg&oe=64469253&_nc_sid=ea0b6e&_nc_rid=15a6cc4458";1416;;1360;;1;87;1308;91
